frame, face_id, timestamp, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
788,0,26.26,0.086,-0.406,-0.077,0,0,0.38,0,0.02,0.52,0.43,1.22,0,0,0.53,0.23,0,0,0.97,1.69,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
789,0,26.293,0.07,-0.386,-0.091,0,0,0.29,0,0.02,0.47,0.45,1.4,0,0,0.18,0.51,0,0,0.54,1.55,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
790,0,26.326,0.076,-0.38,-0.101,0,0,0.26,0,0.11,0.39,0.46,1.7,0,0.1,0,0.71,0,0,0.42,1.75,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
791,0,26.36,0.082,-0.373,-0.1,0,0,0.31,0,0.24,0.51,0.52,1.67,0,0.1,0.26,0.52,0,0,0.64,1.81,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
792,0,26.393,0.077,-0.392,-0.098,0,0,0.54,0,0.55,0.77,0.65,1.34,0,0.1,0.92,0.26,0,0,0.78,1.81,0.13,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
793,0,26.426,0.093,-0.38,-0.105,0,0,0.75,0,0.78,1.31,0.72,0.77,0,0,2.52,0.06,0,0,0.55,1.05,0.36,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
794,0,26.46,0.106,-0.343,-0.134,0.01,0,0.93,0,0.92,1.58,0.54,0.48,0,0,3.52,0.16,0,0,0.28,0.49,0.36,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
795,0,26.493,0.14,-0.313,-0.153,0.01,0,1.03,0,0.82,1.45,0.4,0.39,0,0.36,3.71,0.64,0.14,0,0.05,0.21,0.23,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1
796,0,26.527,0.182,-0.281,-0.151,0.01,0,1.55,0,0.73,1.14,0.19,0.59,0.05,0.83,2.45,1.32,0.14,0,0,0.5,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1
797,0,26.56,0.205,-0.237,-0.137,0,0,2.11,0,0.69,1.02,0.15,0.68,0.08,1.23,1.45,1.81,0.14,0,0,0.87,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1
798,0,26.593,0.229,-0.19,-0.124,0,0,2.56,0,0.74,1.03,0.1,0.73,0.09,1.12,1,2.09,0.03,0,0,0.89,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1
799,0,26.627,0.247,-0.137,-0.113,0,0,2.57,0,0.68,1.05,0.1,0.56,0.04,0.9,0.81,2.19,0.26,0,0,1.06,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1
800,0,26.66,0.251,-0.112,-0.101,0,0,2.49,0,0.56,1,0.07,0.44,0.01,0.86,0.77,2.12,0.48,0,0.03,1.29,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1
801,0,26.693,0.269,-0.101,-0.08,0,0,2.27,0,0.47,1.22,0,0.29,0,1.11,0.37,1.39,0.64,0,0.5,1.81,0.07,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1
802,0,26.727,0.306,-0.116,-0.069,0,0,2.03,0,0.46,1.25,0,0.16,0,1.35,0.22,0.61,0.54,0,0.84,2.04,0.28,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1
803,0,26.76,0.32,-0.123,-0.079,0,0,2.02,0,0.46,1.39,0,0.09,0,1.48,0,0.04,0.33,0,1.19,2.01,0.3,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1
804,0,26.793,0.329,-0.143,-0.078,0,0,2.17,0,0.44,1.44,0,0.13,0,1.48,0,0.05,0.18,0,1.04,1.92,0.28,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
805,0,26.827,0.322,-0.159,-0.068,0,0,2.52,0,0.42,1.69,0,0.26,0,1.42,0,0.17,0.05,0,1.05,1.78,0.07,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1
806,0,26.86,0.32,-0.173,-0.052,0.01,0,2.65,0,0.42,1.72,0,0.41,0,1.42,0,0.31,0.07,0,1.08,1.69,0.05,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1
807,0,26.894,0.32,-0.18,-0.039,0.03,0,2.78,0,0.36,1.77,0,0.63,0,1.26,0,0.38,0.06,0,1.05,1.62,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1
808,0,26.927,0.314,-0.186,-0.026,0.17,0.1,2.87,0,0.31,1.71,0,0.76,0,1.31,0,0.56,0.22,0,1.04,1.54,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1
809,0,26.96,0.318,-0.196,-0.016,0.42,0.18,3.15,0,0.3,1.73,0,0.83,0,1.35,0.01,0.72,0.29,0,0.96,1.44,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1
810,0,26.994,0.32,-0.196,-0.011,0.59,0.21,3.2,0,0.34,1.55,0,0.8,0,1.56,0.11,0.91,0.39,0,0.95,1.18,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1
811,0,27.027,0.316,-0.193,-0.007,0.7,0.11,3.19,0,0.38,1.39,0,0.75,0,1.6,0.23,0.99,0.36,0,0.89,0.95,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1
812,0,27.06,0.317,-0.197,-0.002,0.63,0.05,3.15,0,0.44,1.17,0,0.72,0,1.67,0.28,1.02,0.31,0,0.81,0.9,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1
813,0,27.094,0.315,-0.194,0,0.64,0.16,3.23,0,0.5,1.01,0,0.82,0,1.71,0.34,1.12,0.26,0,0.78,0.87,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0
814,0,27.127,0.314,-0.199,0.003,0.63,0.22,3.25,0,0.58,0.96,0.03,0.99,0,1.77,0.32,0.98,0.16,0,0.74,0.9,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0
815,0,27.16,0.312,-0.202,0.002,0.71,0.21,3.24,0,0.62,0.92,0.03,0.99,0,1.58,0.4,0.86,0.18,0,0.72,0.79,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0
816,0,27.194,0.309,-0.207,0.003,0.75,0.07,3.27,0,0.61,0.91,0.03,0.93,0,1.39,0.35,0.78,0.09,0,0.75,0.81,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0
817,0,27.227,0.306,-0.213,0.003,0.75,0.02,3.31,0,0.55,0.73,0,0.8,0,1.24,0.44,0.91,0.11,0,0.76,0.75,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0
818,0,27.261,0.303,-0.215,0.002,0.77,0.06,3.23,0,0.5,0.66,0,0.74,0,1.18,0.7,1.08,0.17,0,0.71,0.73,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0
819,0,27.294,0.302,-0.215,0.002,0.78,0.06,3.15,0,0.47,0.6,0,0.59,0,1.11,0.88,1.02,0.27,0,0.6,0.64,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0
820,0,27.327,0.302,-0.218,0.005,0.93,0.19,3.07,0,0.48,0.51,0,0.39,0,1.05,0.68,0.97,0.34,0,0.76,0.68,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0
821,0,27.361,0.3,-0.227,0.007,1.03,0.27,2.94,0,0.47,0.34,0,0.27,0,1.06,0.29,0.95,0.36,0,0.91,0.68,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0
822,0,27.394,0.293,-0.227,0.008,1.17,0.39,2.86,0,0.49,0.31,0,0.22,0,1.18,0.13,1.06,0.37,0,0.99,0.58,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0
823,0,27.427,0.294,-0.231,0.009,1.12,0.38,2.79,0,0.46,0.5,0,0.25,0,1.2,0.2,1.07,0.38,0,1,0.49,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0
824,0,27.461,0.288,-0.232,0.006,1.07,0.31,2.81,0,0.44,0.6,0,0.28,0,1.24,0.32,0.98,0.3,0,1.07,0.4,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0
825,0,27.494,0.284,-0.234,0.005,1,0.19,2.88,0,0.46,0.7,0,0.3,0,1.23,0.26,0.91,0.29,0,1.14,0.37,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0
826,0,27.528,0.286,-0.238,0.005,0.92,0.1,2.87,0,0.46,0.67,0,0.33,0,1.21,0.23,0.88,0.3,0,1.11,0.45,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0
827,0,27.561,0.279,-0.236,0.007,0.88,0.06,2.89,0,0.48,0.73,0,0.3,0,1.13,0.1,0.87,0.35,0,1.12,0.55,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0
828,0,27.594,0.278,-0.238,0.007,0.85,0.1,2.82,0,0.45,0.63,0,0.25,0,1.05,0.03,0.86,0.36,0,1.13,0.61,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0
829,0,27.628,0.275,-0.24,0.005,0.8,0.07,2.7,0,0.43,0.52,0,0.14,0,1.04,0.01,0.93,0.38,0,1.22,0.59,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0
830,0,27.661,0.274,-0.24,0.005,0.72,0.09,2.64,0,0.42,0.46,0,0.1,0,1.08,0.03,0.95,0.46,0,1.26,0.58,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0
831,0,27.694,0.276,-0.243,0.004,0.64,0.06,2.64,0,0.4,0.4,0,0.08,0,1.12,0.03,0.92,0.57,0,1.35,0.67,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
832,0,27.728,0.273,-0.244,0.003,0.61,0.04,2.66,0,0.39,0.37,0,0.13,0,1.05,0.18,0.77,0.6,0,1.24,0.64,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
833,0,27.761,0.268,-0.244,0.003,0.61,0.08,2.63,0,0.36,0.28,0,0.09,0,1.03,0.15,0.68,0.53,0,1.17,0.6,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
834,0,27.794,0.266,-0.243,0.002,0.57,0.07,2.53,0.01,0.32,0.25,0,0.06,0,1.03,0.15,0.54,0.44,0,1.11,0.51,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
835,0,27.828,0.267,-0.241,0.001,0.6,0.12,2.53,0.01,0.34,0.26,0,0,0,1.03,0,0.61,0.44,0,1.13,0.52,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
836,0,27.861,0.262,-0.24,0.001,0.65,0.05,2.54,0.01,0.3,0.18,0,0,0,1.06,0,0.64,0.41,0,1.11,0.58,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
837,0,27.895,0.261,-0.24,0.003,0.72,0.05,2.51,0,0.3,0.12,0,0,0,0.97,0,0.74,0.38,0,1.09,0.66,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
838,0,27.928,0.252,-0.239,0.003,0.72,0,2.48,0,0.29,0,0,0,0,1.03,0,0.73,0.29,0,1.06,0.73,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
839,0,27.961,0.252,-0.239,0.001,0.71,0,2.42,0,0.29,0,0,0,0,1.04,0,0.71,0.3,0,1.01,0.79,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
840,0,27.995,0.253,-0.239,0.001,0.7,0,2.4,0,0.29,0,0,0,0,1.08,0.11,0.68,0.32,0,0.88,0.79,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
841,0,28.028,0.252,-0.24,0.001,0.67,0.1,2.39,0,0.27,0,0,0.04,0,1.08,0.11,0.68,0.3,0,0.85,0.77,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
842,0,28.061,0.257,-0.243,0.002,0.62,0.22,2.4,0,0.28,0,0,0.06,0,1.07,0.11,0.63,0.2,0,0.87,0.84,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
843,0,28.095,0.26,-0.244,0.003,0.64,0.31,2.47,0,0.29,0.01,0,0.17,0,1.18,0,0.56,0.16,0,1,0.94,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
844,0,28.128,0.273,-0.244,0.006,0.67,0.23,2.4,0,0.3,0.01,0,0.25,0,1.49,0,0.5,0.35,0,1.11,1.09,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0
845,0,28.161,0.281,-0.246,0.008,0.62,0.14,2.32,0,0.31,0.01,0,0.43,0,1.81,0.03,0.49,0.59,0,1.26,1.19,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0
846,0,28.195,0.291,-0.245,0.012,0.55,0.05,2.29,0,0.31,0,0,0.49,0,2.1,0.03,0.57,1.07,0,1.35,1.36,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0
847,0,28.228,0.293,-0.245,0.018,0.5,0.02,2.34,0,0.34,0,0,0.59,0,2.23,0.03,0.61,1.18,0,1.36,1.5,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0
848,0,28.262,0.291,-0.242,0.022,0.53,0,2.36,0,0.38,0,0,0.64,0,2.35,0,0.63,1.27,0,1.36,1.54,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0
849,0,28.295,0.288,-0.243,0.023,0.49,0,2.31,0,0.45,0,0,0.73,0,2.44,0,0.58,1.12,0,1.47,1.5,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0
850,0,28.328,0.29,-0.239,0.023,0.39,0,2.21,0,0.47,0,0,0.72,0,2.4,0.02,0.54,1.32,0,1.5,1.43,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
851,0,28.362,0.281,-0.237,0.021,0.34,0.1,2.13,0,0.42,0.12,0,0.68,0.04,2.19,0.03,0.53,1.36,0,1.55,1.11,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
852,0,28.395,0.266,-0.229,0.019,0.47,0.1,2.06,0,0.36,0.12,0.02,0.67,0.04,1.75,0.03,0.5,1.07,0,1.27,0.65,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0
853,0,28.428,0.244,-0.23,0.006,0.72,0.21,2.1,0,0.34,0.12,0.08,0.57,0.04,1.2,0.02,0.59,0.65,0,1.04,0.26,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
854,0,28.462,0.221,-0.244,-0.001,1.02,0.22,2.13,0,0.37,0.32,0.13,0.5,0,0.58,0.37,0.97,0.25,0,0.53,0.18,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
855,0,28.495,0.2,-0.261,-0.004,1.15,0.38,2.11,0,0.38,0.4,0.12,0.49,0,0.37,0.6,1.38,0.12,0,0.29,0.41,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0
856,0,28.529,0.186,-0.286,-0.007,1.22,0.27,2.3,0,0.37,0.7,0.05,0.77,0,0.48,0.94,1.75,0,0,0.05,0.6,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0
857,0,28.562,0.191,-0.3,-0.005,1.05,0.16,2.41,0,0.34,0.63,0,1.05,0,0.75,0.71,2.01,0,0,0.22,0.91,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0
858,0,28.595,0.2,-0.305,-0.004,0.73,0,2.29,0,0.22,0.59,0,1.31,0,0.83,0.49,1.67,0,0,0.84,1.37,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0
859,0,28.629,0.211,-0.29,0.012,0.36,0,2.1,0,0.16,0.34,0,1.22,0,0.95,0.13,1.21,0.14,0,1.4,1.95,0.07,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
860,0,28.662,0.221,-0.295,0.027,0.09,0,1.84,0,0.21,0.21,0,1.19,0,1.12,0,0.39,0.14,0,1.74,2.31,0.11,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
861,0,28.695,0.257,-0.288,0.033,0.03,0,1.88,0,0.43,0.23,0,1.09,0.03,1.41,0,0.3,0.14,0,1.7,2.2,0.11,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
862,0,28.729,0.245,-0.279,0.03,0.14,0,1.91,0,0.54,0.18,0,1.23,0.04,1.3,0.18,0.3,0,0,1.44,1.51,0.05,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
863,0,28.762,0.214,-0.259,0.002,0.35,0,2.02,0,0.46,0.13,0,1.13,0.04,1.08,0.39,0.57,0,0,0.98,0.94,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
864,0,28.795,0.19,-0.266,-0.011,0.47,0,2.16,0,0.36,0.06,0,0.95,0.01,0.56,0.94,0.82,0,0,0.42,0.39,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
865,0,28.829,0.183,-0.273,-0.026,0.47,0,2.07,0,0.21,0.06,0,0.74,0,0.43,1.25,1.14,0,0,0.12,0.44,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
866,0,28.862,0.185,-0.278,-0.031,0.35,0,2.04,0,0.13,0.02,0,0.75,0,0.36,1.47,1.46,0,0.03,0.3,0.6,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
867,0,28.896,0.195,-0.291,-0.032,0.35,0,1.97,0,0.05,0.25,0,0.96,0,0.35,1.2,1.72,0,0.08,0.42,0.77,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0
868,0,28.929,0.187,-0.298,-0.031,0.24,0,1.92,0,0.03,0.47,0,1.19,0,0.19,1.11,1.72,0,0.14,0.51,0.79,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0
869,0,28.962,0.179,-0.307,-0.032,0.15,0,1.8,0,0.03,0.45,0.04,1.4,0,0.03,1.24,1.68,0,0.25,0.37,0.74,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0
870,0,28.996,0.176,-0.313,-0.031,0.01,0,1.56,0,0,0.31,0.04,1.51,0,0.02,1.41,1.6,0,0.3,0.29,1.05,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0
871,0,29.029,0.169,-0.316,-0.036,0,0,1.48,0,0,0.16,0.04,1.58,0,0.12,1.51,1.62,0,0.37,0.3,1.14,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0
872,0,29.062,0.174,-0.317,-0.037,0,0,1.34,0,0,0.23,0,1.75,0,0.17,0.96,1.55,0,0.31,0.47,1.25,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
873,0,29.096,0.172,-0.318,-0.039,0,0,1.23,0,0,0.15,0,1.78,0,0.15,0.52,1.44,0,0.3,0.83,1.2,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
874,0,29.129,0.185,-0.311,-0.036,0,0,1.01,0,0,0.07,0,1.95,0,0.05,0,1.27,0,0.25,1.07,1.55,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
875,0,29.162,0.174,-0.312,-0.03,0,0,0.9,0,0.02,0,0,1.87,0,0,0.09,1,0,0.18,1.26,1.85,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
876,0,29.196,0.181,-0.326,-0.02,0,0,0.8,0,0.02,0,0.04,1.9,0,0,0.09,0.83,0,0.13,1.15,2.25,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
877,0,29.229,0.176,-0.339,-0.016,0,0,0.72,0,0.03,0,0.15,1.7,0,0,0.76,0.81,0,0.18,1.01,2.25,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
878,0,29.263,0.167,-0.36,-0.01,0,0,0.68,0,0.02,0,0.32,1.34,0,0,1.24,1.04,0,0.37,0.55,2.22,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
879,0,29.296,0.144,-0.37,-0.006,0,0,0.8,0,0.08,0.21,0.38,1.06,0,0,1.69,0.95,0,0.51,0.21,2.01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
880,0,29.329,0.125,-0.377,0.002,0,0,1.01,0,0.35,0.52,0.35,0.55,0,0,2.69,0.85,0,0.92,0,1.54,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
881,0,29.363,0.102,-0.37,0.006,0,0,1.18,0,0.63,0.79,0.37,0.31,0,0,3.78,0.76,0,1.18,0,0.94,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0
882,0,29.396,0.088,-0.353,0.009,0,0,1.1,0,0.88,0.78,0.49,0.01,0,0,5,0.78,0.23,1.48,0,0.29,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0
883,0,29.429,0.079,-0.344,0.006,0,0,0.97,0,0.85,0.62,0.64,0.38,0,0,5,1.01,0.84,1.37,0,0.09,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0
884,0,29.463,0.1,-0.336,-0.01,0,0,0.93,0,0.83,0.49,0.51,0.9,0.12,0.23,4.34,1.03,1.06,1.28,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0
885,0,29.496,0.093,-0.322,-0.027,0,0,0.97,0,0.78,0.36,0.29,1.33,0.22,0.52,3.28,1.17,0.83,1.03,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0
886,0,29.53,0.122,-0.309,-0.037,0,0,1,0,0.71,0.21,0.06,1.14,0.22,0.52,2.95,0.84,0.22,0.87,0,0.22,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0
887,0,29.563,0.143,-0.314,-0.041,0,0,1,0,0.48,0.07,0,1.08,0.1,0.3,2.55,0.7,0,0.67,0.34,0.61,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0
888,0,29.596,0.149,-0.349,-0.027,0,0,1.03,0,0.27,0.13,0.12,1,0,0.11,2.84,0.75,0,0.76,0.34,1.28,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0
889,0,29.63,0.118,-0.393,-0.028,0,0,1.1,0,0.16,0.25,0.17,1.22,0,0.37,1.92,1.28,0,0.75,0.48,1.73,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0
890,0,29.663,0.097,-0.411,-0.034,0,0,1.2,0,0.17,0.3,0.23,1.22,0,0.72,1.32,1.74,0,1.02,0.27,2.2,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0
891,0,29.696,0.102,-0.403,-0.041,0,0,1.19,0,0.19,0.36,0.16,1.12,0,0.87,0.51,1.89,0,1.14,0.56,2.39,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0
892,0,29.73,0.109,-0.405,-0.037,0,0,1.17,0,0.2,0.35,0.18,0.97,0.04,0.62,0.35,2.09,0,1.24,0.54,2.45,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0
893,0,29.763,0.108,-0.39,-0.03,0,0,1.09,0,0.26,0.41,0.12,1.02,0.13,0.27,0.35,2.21,0,1.06,0.55,2.32,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0
894,0,29.796,0.113,-0.368,-0.037,0,0,1.1,0,0.28,0.3,0.07,0.76,0.13,0,1.21,1.91,0,0.78,0.34,2.34,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0
895,0,29.83,0.137,-0.336,-0.047,0,0,1.11,0,0.34,0.34,0.01,0.51,0.09,0,2.02,1.25,0,0.48,0.38,2.12,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0
896,0,29.863,0.163,-0.311,-0.062,0,0,1.4,0,0.57,0.9,0,0,0.05,0,2.58,0.62,0,0.23,0.64,1.94,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
897,0,29.897,0.207,-0.29,-0.061,0,0,1.74,0,0.81,1.36,0,0.04,0.1,0.04,1.79,0.46,0,0.05,0.87,1.61,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0
898,0,29.93,0.223,-0.278,-0.06,0,0,1.97,0,0.98,1.75,0,0.12,0.22,0.29,1.09,0.41,0.17,0,1.09,1.28,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0
899,0,29.963,0.227,-0.27,-0.054,0,0,1.9,0,0.97,1.7,0,0.21,0.34,0.62,1,0.58,0.65,0,1.34,0.85,0.01,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0
900,0,29.997,0.234,-0.268,-0.048,0,0,1.75,0,0.99,1.84,0.17,0.3,0.37,0.61,2.39,0.64,0.91,0,1.52,0.4,0.12,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
901,0,30.03,0.257,-0.282,-0.037,0,0,1.69,0,1.02,1.99,0.31,0.55,0.29,0.4,3.06,0.49,0.74,0,1.69,0.72,0.15,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1
902,0,30.063,0.268,-0.281,-0.022,0,0,1.68,0,0.97,2.12,0.4,0.73,0.12,0.08,2.92,0.14,0.26,0,1.75,1.4,0.23,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1
903,0,30.097,0.253,-0.276,-0.016,0,0,1.69,0,0.89,2.32,0.32,0.77,0.04,0.05,2,0,0,0,1.95,2.08,0.21,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1
904,0,30.13,0.25,-0.272,-0.014,0,0,1.62,0,0.82,2.37,0.26,0.59,0.04,0,1.49,0,0,0,2.08,2.48,0.18,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0
905,0,30.163,0.241,-0.27,-0.013,0,0,1.54,0,0.73,2.33,0.27,0.56,0.16,0.02,1.53,0,0,0,1.94,2.18,0.09,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0
906,0,30.197,0.235,-0.256,-0.017,0,0,1.72,0,0.73,2.1,0.18,0.74,0.28,0.12,1.71,0.2,0,0,1.62,1.55,0.01,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0
907,0,30.23,0.214,-0.244,-0.031,0,0,1.89,0,0.78,1.75,0.1,0.98,0.38,0.33,1.7,0.4,0,0,1.33,0.66,0.01,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0
908,0,30.264,0.22,-0.245,-0.04,0.01,0,2.06,0,0.89,1.53,0.08,1.14,0.41,0.45,2.01,0.8,0,0,0.99,0.15,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0
